"id","state","leaid","name_raw","name_clean","year"
"ca12089","ca",639930,"Sarah Koligian","sarah koligian",2011
"ca12090","ca",605490,"Fred Ehmke","fred ehmke",2011
"ca12091","ca",614040,"Susan Corum","susan corum",2011
"ca12092","ca",619920,"Mark Greenfield","mark greenfield",2011
"ca12093","ca",624210,"Shelley Cain","shelley cain",2011
"ca12094","ca",643380,"Dave Parsons","dave parsons",2011
"ca12095","ca",616320,"Elaine Carlson","elaine carlson",2011
"ca12096","ca",625650,"John Quinn","john quinn",2011
"ca12097","ca",633510,"Gail Ahlas","gail ahlas",2011
"ca12098","ca",641820,"Terri Lancaster","terri lancaster",2011
"ca12099","ca",643170,"Dago Garcia","dago garcia",2011
"ca12100","ca",601980,"Ross Gentry","ross gentry",2011
"ca12101","ca",691046,"Joseph Silva","joseph silva",2011
"ca12102","ca",604500,"John Pendley","john pendley",2011
"ca12103","ca",609480,"John Pendley","john pendley",2011
"ca12104","ca",640260,"Michael Simpson","michael simpson",2011
"ca12105","ca",641790,"Robert Cmelak","robert cmelak",2011
"ca12106","ca",642750,"Eric Hoppes","eric hoppes",2011
"ca12107","ca",637320,"Jeff Winfield","jeff winfield",2011
"ca12108","ca",691137,"Dave Urquhart","dave urquhart",2011
"ca12109","ca",691047,"Stanley Mantooth","stanley mantooth",2011
"ca12110","ca",628170,"Craig Helmstedter","craig helmstedter",2011
"ca12111","ca",628270,"Hank Bangser","hank bangser",2011
"ca12112","ca",635490,"Kari Skidmore","kari skidmore",2011
"ca12113","ca",610080,"Cherie Donahue","cherie donahue",2011
"ca12114","ca",611430,"Marilyn Myrick","marilyn myrick",2011
"ca12115","ca",619170,"Katie Poburko","katie poburko",2011
"ca12116","ca",621480,"Duncan Hobbs","duncan hobbs",2011
"ca12117","ca",639750,"Carole Havens","carole havens",2011
"ca12118","ca",609510,"Timothy Jones","timothy jones",2011
"ca12119","ca",615810,"Shannon Sanford","shannon sanford",2011
"ca12120","ca",619620,"Cynthia Schaefer","cynthia schaefer",2011
"ca12121","ca",617520,"Deborah McCaskill","deborah mccaskill",2011
"ca12122","ca",629160,"Elaine Brainard","elaine brainard",2011
"ca12123","ca",629670,"John Manning","john manning",2011
"ca12124","ca",630630,"Keith Tomes","keith tomes",2011
"ca12125","ca",631050,"Mark Odsather","mark odsather",2011
"ca12126","ca",637770,"Connie Owens","connie owens",2011
"ca12127","ca",638040,"Christopher Kemper","christopher kemper",2011
"ca12128","ca",639300,"Miguel Guerrero","miguel guerrero",2011
"ca12129","ca",606090,"Staci Kaelin","staci kaelin",2011
"ca12130","ca",624690,"Javier Lopez","javier lopez",2011
"ca12131","ca",610320,"Diane Dotson","diane dotson",2011
"ca12132","ca",638250,"Leigh Shampain","leigh shampain",2011
"ca12133","ca",640200,"Jeff Winfield","jeff winfield",2011
"ca12134","ca",613860,"Ken Burkhart","ken burkhart",2011
"ca12135","ca",632400,"Joe Gallaty","joe gallaty",2011
"ca12136","ca",606420,"Carole Mederos","carole mederos",2011
"ca12137","ca",621570,"Keri Montoya","keri montoya",2011
"ca12138","ca",635940,"Cynthia Lamb","cynthia lamb",2011
"ca12139","ca",638430,"Steve Tsuboi","steve tsuboi",2011
"ca12140","ca",639210,"Susan Sherwood","susan sherwood",2011
"ca12141","ca",637230,"Leigh Shampain","leigh shampain",2011
"ca12142","ca",606030,"Deborah Cuevas","deborah cuevas",2011
"ca12143","ca",638130,"Shelly Long","shelly long",2011
"ca12144","ca",601407,"Jeanette Parker","jeanette parker",2011
"ca12145","ca",601337,"Phil Spears","phil spears",2011
"ca12146","ca",601334,"Diane Tavenner","diane tavenner",2011
"ca12147","ca",601335,"Mehmet Argin","mehmet argin",2011
"ca12148","ca",601338,"Kelly Mannion","kelly mannion",2011
"ca12149","ca",601344,"William Batchelor","william batchelor",2011
"ca12150","ca",601411,"Mark Kushner","mark kushner",2011
"ca12151","ca",601323,"Paula DeGroat","paula degroat",2011
"ca12152","ca",601333,"Marvin Smith","marvin smith",2011
"ca12153","ca",601412,"Jane Henzerling","jane henzerling",2011
"ca12154","ca",601340,"Joanne Green","joanne green",2011
"ca12155","ca",691051,"Sheila Jordan","sheila jordan",2010
"ca12156","ca",600002,"Stuart Wittenstein","stuart wittenstein",2010
"ca12157","ca",600003,"Sean Virnig","sean virnig",2010
"ca12158","ca",601770,"Kirsten Vital","kirsten vital",2010
"ca12159","ca",601860,"Marla Stephenson","marla stephenson",2010
"ca12160","ca",604740,"Javetta Cleveland","javetta cleveland",2010
"ca12161","ca",607800,"Jim Negri","jim negri",2010
"ca12162","ca",612630,"Debbra Lindo","debbra lindo",2010
"ca12163","ca",614400,"James Morris","james morris",2010
"ca12164","ca",616740,"Don Evans","don evans",2010
"ca12165","ca",622110,"Kelly Bowers","kelly bowers",2010
"ca12166","ca",626130,"Marianne Griffith","marianne griffith",2010
"ca12167","ca",627060,"Dave Marken","dave marken",2010
"ca12168","ca",626910,"Karen McVeigh","karen mcveigh",2010
"ca12169","ca",628050,"Anthony Smith","anthony smith",2010
"ca12170","ca",630330,"Constance Hubbard","constance hubbard",2010
"ca12171","ca",634680,"Cindy Cathey","cindy cathey",2010
"ca12172","ca",634710,"Dennis Byas","dennis byas",2010
"ca12173","ca",600019,"Stephen Hanke","stephen hanke",2010
"ca12174","ca",600020,"Parvin Ahmadi","parvin ahmadi",2010
"ca12175","ca",600021,"Molleen Barnes","molleen barnes",2010
"ca12176","ca",600151,"William Batchelor","william batchelor",2010
"ca12177","ca",601344,"William Batchelor","william batchelor",2010
"ca12178","ca",691058,"Lisa Fontana","lisa fontana",2010
"ca12179","ca",602070,"Lisa Fontana","lisa fontana",2010
"ca12180","ca",691001,"Dick Glock","dick glock",2010
"ca12181","ca",600050,"Tami McKee-Sani","tami mckee sani",2010
"ca12182","ca",602450,"Dick Glock","dick glock",2010
"ca12183","ca",691002,"Tim Taylor","tim taylor",2010
"ca12184","ca",603780,"Paul Arnold","paul arnold",2010
"ca12185","ca",605040,"Doug Kaelin","doug kaelin",2010
"ca12186","ca",608370,"Kelly Staley","kelly staley",2010
"ca12187","ca",611730,"Mary Sakuma","mary sakuma",2010
"ca12188","ca",613710,"Ted Fredenburg","ted fredenburg",2010
"ca12189","ca",615480,"Jennifer Metherd","jennifer metherd",2010
"ca12190","ca",623700,"Brad Roberts","brad roberts",2010
"ca12191","ca",629100,"Penny Chennell-Carter","penny chennell carter",2010
"ca12192","ca",629130,"Corey Willenberg","corey willenberg",2010
"ca12193","ca",629540,"Jacqueline Dolar","jacqueline dolar",2010
"ca12194","ca",629820,"Roger Bylund","roger bylund",2010
"ca12195","ca",639180,"Julian Diaz","julian diaz",2010
"ca12196","ca",630520,"Ted Fredenburg","ted fredenburg",2010
"ca12197","ca",600051,"Rick Rubino","rick rubino",2010
"ca12198","ca",691003,"Kathy Northington","kathy northington",2010
"ca12199","ca",605940,"Michael Chimente","michael chimente",2010
"ca12200","ca",606870,"Mark Campbell","mark campbell",2010
"ca12201","ca",623970,"Julia Tidball","julia tidball",2010
"ca12202","ca",640680,"Phyllis Parisi","phyllis parisi",2010
"ca12203","ca",691004,"Kay Spurgeon","kay spurgeon",2010
"ca12204","ca",609570,"Dwayne Newman","dwayne newman",2010
"ca12205","ca",624150,"Ronald Turner","ronald turner",2010
"ca12206","ca",630360,"Ernest Sopp","ernest sopp",2010
"ca12207","ca",642540,"Judith Rossi","judith rossi",2010
"ca12208","ca",691005,"Joseph Ovick","joseph ovick",2010
"ca12209","ca",601650,"John Nickerson","john nickerson",2010
"ca12210","ca",602850,"Donald Gill","donald gill",2010
"ca12211","ca",605910,"Merrill Grant","merrill grant",2010
"ca12212","ca",606750,"Ken Jacopetti","ken jacopetti",2010
"ca12213","ca",607350,"Gloria Faircloth","gloria faircloth",2010
"ca12214","ca",618990,"Mike McLaughlin","mike mclaughlin",2010
"ca12215","ca",620040,"Theresa Estrada","theresa estrada",2010
"ca12216","ca",620310,"Fred Brill","fred brill",2010
"ca12217","ca",621600,"Eric Volta","eric volta",2010
"ca12218","ca",624030,"Rami Muth","rami muth",2010
"ca12219","ca",625740,"Bruce Burns","bruce burns",2010
"ca12220","ca",626370,"Steven Lawrence","steven lawrence",2010
"ca12221","ca",628080,"Richard Rogers","richard rogers",2010
"ca12222","ca",628860,"Joe Jaconette","joe jaconette",2010
"ca12223","ca",630600,"Linda Rondeau","linda rondeau",2010
"ca12224","ca",632550,"Bruce Harter","bruce harter",2010
"ca12225","ca",635130,"Mary Shelton","mary shelton",2010
"ca12226","ca",641250,"Patricia Wool","patricia wool",2010
"ca12227","ca",691063,"Don Olson","don olson",2010
"ca12228","ca",610770,"Don Olson","don olson",2010
"ca12229","ca",691006,"Vicki Barber","vicki barber",2010
"ca12230","ca",606270,"David Roth","david roth",2010
"ca12231","ca",607170,"Eric Bonniksen","eric bonniksen",2010
"ca12232","ca",612070,"Chris Hoffman","chris hoffman",2010
"ca12233","ca",615390,"Wendy Neade","wendy neade",2010
"ca12234","ca",615450,"Joe Murchison","joe murchison",2010
"ca12235","ca",618240,"James Vardy","james vardy",2010
"ca12236","ca",620640,"James Tarwater","james tarwater",2010
"ca12237","ca",621180,"Jean Pinotti","jean pinotti",2010
"ca12238","ca",625980,"Tim Smith","tim smith",2010
"ca12239","ca",630480,"Richard Williams","richard williams",2010
"ca12240","ca",630780,"Eric Bonniksen","eric bonniksen",2010
"ca12241","ca",631290,"Kevin Monsma","kevin monsma",2010
"ca12242","ca",632310,"David Swart","david swart",2010
"ca12243","ca",636810,"Kevin Monsma","kevin monsma",2010
"ca12244","ca",605240,"Robert Williams","robert williams",2010
"ca12245","ca",601324,"James Willcox","james willcox",2010
"ca12246","ca",601335,"Mehmet Argin","mehmet argin",2010
"ca12247","ca",691007,"Larry Powell","larry powell",2010
"ca12248","ca",602370,"Mike Iribarren","mike iribarren",2010
"ca12249","ca",602550,"NA NA","na na",2010
"ca12250","ca",604860,"Toby Wait","toby wait",2010
"ca12251","ca",606540,"Victor Villar","victor villar",2010
"ca12252","ca",608850,"Bill Mannlein","bill mannlein",2010
"ca12253","ca",609030,"Janet Young","janet young",2010
"ca12254","ca",609120,"Roger Campbell","roger campbell",2010
"ca12255","ca",614250,"Eric Cederquist","eric cederquist",2010
"ca12256","ca",614550,"Michael Hanson","michael hanson",2010
"ca12257","ca",614580,"NA NA","na na",2010
"ca12258","ca",619800,"Wesley Sever","wesley sever",2010
"ca12259","ca",619830,"Randy Morris","randy morris",2010
"ca12260","ca",619700,"Juan Garza","juan garza",2010
"ca12261","ca",621150,"Terry Hirschfield","terry hirschfield",2010
"ca12262","ca",625290,"Shelley Manser","shelley manser",2010
"ca12263","ca",628530,"Lance Clement","lance clement",2010
"ca12264","ca",629400,"Annette Machado","annette machado",2010
"ca12265","ca",629910,"Esperanza Zendejas","esperanza zendejas",2010
"ca12266","ca",630390,"Tim McConnico","tim mcconnico",2010
"ca12267","ca",631680,"Juan Sandoval","juan sandoval",2010
"ca12268","ca",635250,"Marcus Johnson","marcus johnson",2010
"ca12269","ca",636270,"Mark Sutton","mark sutton",2010
"ca12270","ca",641460,"Craig Bowden","craig bowden",2010
"ca12271","ca",641640,"NA NA","na na",2010
"ca12272","ca",642060,"Ralph Vigil","ralph vigil",2010
"ca12273","ca",642210,"Baldomero Hernandez","baldomero hernandez",2010
"ca12274","ca",613840,"Russell Freitas","russell freitas",2010
"ca12275","ca",607970,"Michael Berg","michael berg",2010
"ca12276","ca",619490,"Robert Frausto","robert frausto",2010
"ca12277","ca",600022,"Michael Crass","michael crass",2010
"ca12278","ca",691134,"Maricela Ramirez","maricela ramirez",2010
"ca12279","ca",636805,"Melissa Ireland","melissa ireland",2010
"ca12280","ca",600040,"Pete Faragia","pete faragia",2010
"ca12281","ca",600067,"Orin Hirschkorn","orin hirschkorn",2010
"ca12282","ca",691008,"Tracey Quarne","tracey quarne",2010
"ca12283","ca",607410,"Jim Scribner","jim scribner",2010
"ca12284","ca",620610,"Nicol Baker","nicol baker",2010
"ca12285","ca",630870,"Grant Sandro","grant sandro",2010
"ca12286","ca",631620,"John Greene","john greene",2010
"ca12287","ca",638070,"Tracey Quarne","tracey quarne",2010
"ca12288","ca",642710,"Mort Geivett","mort geivett",2010
"ca12289","ca",600045,"Chris Von Kleist","chris von kleist",2010
"ca12290","ca",601339,"Charles Tracy","charles tracy",2010
"ca12291","ca",691009,"Garry Eagles","garry eagles",2010
"ca12292","ca",603000,"Pamela Jones","pamela jones",2010
"ca12293","ca",603030,"Kenny Richards","kenny richards",2010
"ca12294","ca",604890,"Alan LaPolice","alan lapolice",2010
"ca12295","ca",605400,"Paula Wyant","paula wyant",2010
"ca12296","ca",606000,"Mike Mullan","mike mullan",2010
"ca12297","ca",610230,"Ronan Collver","ronan collver",2010
"ca12298","ca",610380,"Julie Osborne","julie osborne",2010
"ca12299","ca",613740,"Daria Lowery","daria lowery",2010
"ca12300","ca",614160,"NA NA","na na",2010
"ca12301","ca",614190,"Glen Senestraro","glen senestraro",2010
"ca12302","ca",614520,"Thom McMahon","thom mcmahon",2010
"ca12303","ca",614910,"Barbara McMahon","barbara mcmahon",2010
"ca12304","ca",615990,"Rea Erickson","rea erickson",2010
"ca12305","ca",618120,"John Blakely","john blakely",2010
"ca12306","ca",618660,"Catherine Stone","catherine stone",2010
"ca12307","ca",619950,"Mike Reid","mike reid",2010
"ca12308","ca",619980,"Michael Quinlan","michael quinlan",2010
"ca12309","ca",622320,"Sally Hadden","sally hadden",2010
"ca12310","ca",623730,"Wendy Orlandi","wendy orlandi",2010
"ca12311","ca",624300,"Michael Davies-Hughes","michael davies hughes",2010
"ca12312","ca",628830,"John Sutter","john sutter",2010
"ca12313","ca",629430,"Karla Darnall","karla darnall",2010
"ca12314","ca",630090,"Mary Beth Wolford","mary beth wolford",2010
"ca12315","ca",632730,"Mary Varner","mary varner",2010
"ca12316","ca",633330,"NA NA","na na",2010
"ca12317","ca",636100,"Jaenelle Lampp","jaenelle lampp",2010
"ca12318","ca",637350,"Paul Meyers","paul meyers",2010
"ca12319","ca",637590,"Catherine Scott","catherine scott",2010
"ca12320","ca",639720,"Geoffrey Proust","geoffrey proust",2010
"ca12321","ca",600037,"Jack Lakin","jack lakin",2010
"ca12322","ca",600038,"Richard Graey","richard graey",2010
"ca12323","ca",600052,"Fred Van Vleck, Ed.D.","ed d fred van vleck",2010
"ca12324","ca",691010,"Anne Mallory","anne mallory",2010
"ca12325","ca",605790,"Ronald A. Garcia","ronald garcia",2010
"ca12326","ca",605820,"Hasmik Danielian","hasmik danielian",2010
"ca12327","ca",606900,"Richard Fragale","richard fragale",2010
"ca12328","ca",606990,"Douglas Kline","douglas kline",2010
"ca12329","ca",608010,"C. Budde","c budde",2010
"ca12330","ca",612030,"Jon LeDoux","jon ledoux",2010
"ca12331","ca",616830,"Jaime Silva","jaime silva",2010
"ca12332","ca",617430,"Celso Ruiz","celso ruiz",2010
"ca12333","ca",618210,"Lisa Tabarez","lisa tabarez",2010
"ca12334","ca",623460,"Blaine Smith","blaine smith",2010
"ca12335","ca",624180,"Amanda Brooke","amanda brooke",2010
"ca12336","ca",624390,"Sharon Theis","sharon theis",2010
"ca12337","ca",626430,"Danny Eddins","danny eddins",2010
"ca12338","ca",635070,"David Bealer","david bealer",2010
"ca12339","ca",636210,"Ruben Castro","ruben castro",2010
"ca12340","ca",642180,"Linda Morse","linda morse",2010
"ca12341","ca",691011,"Terence McAteer","terence mcateer",2010
"ca12342","ca",604950,"Pamela Jones","pamela jones",2010
"ca12343","ca",605130,"NA NA","na na",2010
"ca12344","ca",605160,"NA NA","na na",2010
"ca12345","ca",610680,"Jim Copeland","jim copeland",2010
"ca12346","ca",622440,"Victor Hopper","victor hopper",2010
"ca12347","ca",629190,"Joel Hampton","joel hampton",2010
"ca12348","ca",633690,"Daniel Moore","daniel moore",2010
"ca12349","ca",601409,"Barry Simpson","barry simpson",2010
"ca12350","ca",691012,"Christine Frazier","christine frazier",2010
"ca12351","ca",603270,"Michelle McLean","michelle mclean",2010
"ca12352","ca",603630,"Robert Arias","robert arias",2010
"ca12353","ca",604260,"Paul Miller","paul miller",2010
"ca12354","ca",604560,"Tammy Reynolds","tammy reynolds",2010
"ca12355","ca",605250,"Gary Bray","gary bray",2010
"ca12356","ca",606390,"Kip Hearron","kip hearron",2010
"ca12357","ca",606720,"Stuart Packard","stuart packard",2010
"ca12358","ca",606960,"Kathleen Hansen","kathleen hansen",2010
"ca12359","ca",610890,"Robert Aguilar","robert aguilar",2010
"ca12360","ca",610860,"Rosalina Rivera","rosalina rivera",2010
"ca12361","ca",611130,"Paul Boatman","paul boatman",2010
"ca12362","ca",611940,"Erica Andrews","erica andrews",2010
"ca12363","ca",612360,"Jeff Tensley","jeff tensley",2010
"ca12364","ca",613290,"Michael Coleman","michael coleman",2010
"ca12365","ca",614700,"Mary Westendorf","mary westendorf",2010
"ca12366","ca",615000,"Chris Salyards","chris salyards",2010
"ca12367","ca",616050,"Chris Crawford","chris crawford",2010
"ca12368","ca",619540,"Donald Carter","donald carter",2010
"ca12369","ca",619590,"Robin Shive","robin shive",2010
"ca12370","ca",620730,"Gary Mullen","gary mullen",2010
"ca12371","ca",620850,"Ricardo Robles","ricardo robles",2010
"ca12372","ca",621450,"Kenneth Bergevin","kenneth bergevin",2010
"ca12373","ca",621900,"Lavenia Yarger","lavenia yarger",2010
"ca12374","ca",622950,"Harrison Favereaux","harrison favereaux",2010
"ca12375","ca",623760,"Shayleen Harte","shayleen harte",2010
"ca12376","ca",623820,"Scott Meier","scott meier",2010
"ca12377","ca",624330,"Barry Koerner","barry koerner",2010
"ca12378","ca",624780,"Greg Coker","greg coker",2010
"ca12379","ca",625230,"Aaron Haughton","aaron haughton",2010
"ca12380","ca",626490,"Loretta Gibson","loretta gibson",2010
"ca12381","ca",627450,"Steven Shelton","steven shelton",2010
"ca12382","ca",631350,"Frank Ohnesorgen","frank ohnesorgen",2010
"ca12383","ca",633480,"John Mendiburu","john mendiburu",2010
"ca12384","ca",636330,"Felix Garcera","felix garcera",2010
"ca12385","ca",637620,"Jeffrey Weinstein","jeffrey weinstein",2010
"ca12386","ca",637470,"Sherry Nichols","sherry nichols",2010
"ca12387","ca",637890,"Kevin Silberberg","kevin silberberg",2010
"ca12388","ca",638700,"Ron Bryant","ron bryant",2010
"ca12389","ca",638730,"Bill McDermott","bill mcdermott",2010
"ca12390","ca",638880,"Lisa Gilbert","lisa gilbert",2010
"ca12391","ca",641130,"Danny Whetton","danny whetton",2010
"ca12392","ca",641400,"Elizabeth McCray","elizabeth mccray",2010
"ca12393","ca",641430,"Elizabeth McCray","elizabeth mccray",2010
"ca12394","ca",632710,"Ernie Unruh","ernie unruh",2010
"ca12395","ca",636800,"Joanna Rummer","joanna rummer",2010
"ca12396","ca",624230,"Gabriel McCurtis","gabriel mccurtis",2010
"ca12397","ca",600026,"Katherine Kleier","katherine kleier",2010
"ca12398","ca",600071,"Tina Ellingsworth","tina ellingsworth",2010
"ca12399","ca",691013,"Tim Bowers","tim bowers",2010
"ca12400","ca",603180,"Steve Bogan","steve bogan",2010
"ca12401","ca",607980,"Thomas Addington","thomas addington",2010
"ca12402","ca",609690,"Richard Merlo","richard merlo",2010
"ca12403","ca",616470,"Paul Terry","paul terry",2010
"ca12404","ca",616500,"William Fishbough","william fishbough",2010
"ca12405","ca",618510,"Charlotte Hines","charlotte hines",2010
"ca12406","ca",619770,"Cathlene Anderson","cathlene anderson",2010
"ca12407","ca",619890,"Todd Barlow","todd barlow",2010
"ca12408","ca",620760,"Dale Ellis","dale ellis",2010
"ca12409","ca",621360,"Richard Rayburn","richard rayburn",2010
"ca12410","ca",621400,"Debbie Muro","debbie muro",2010
"ca12411","ca",630510,"Diane Cox","diane cox",2010
"ca12412","ca",632270,"David East","david east",2010
"ca12413","ca",691014,"Wally Holbrook","wally holbrook",2010
"ca12414","ca",619320,"David McQueen","david mcqueen",2010
"ca12415","ca",620070,"Donna Becnel","donna becnel",2010
"ca12416","ca",620670,"Erin Smith-Hagberg","erin smith hagberg",2010
"ca12417","ca",623040,"Mike Brown","mike brown",2010
"ca12418","ca",624750,"Korby Olson","korby olson",2010
"ca12419","ca",640470,"Valerie Gardner","valerie gardner",2010
"ca12420","ca",640500,"Patrick Iaccino","patrick iaccino",2010
"ca12421","ca",691015,"Richard DuVarney","richard duvarney",2010
"ca12422","ca",605010,"Larry Todd","larry todd",2010
"ca12423","ca",618780,"Zach Thurman","zach thurman",2010
"ca12424","ca",619050,"Roy Casey","roy casey",2010
"ca12425","ca",621060,"Roy Casey","roy casey",2010
"ca12426","ca",631830,"Richard DuVarney","richard duvarney",2010
"ca12427","ca",632520,"Vicky Leitaker","vicky leitaker",2010
"ca12428","ca",636420,"Terri Abel","terri abel",2010
"ca12429","ca",638550,"Jason Waddell","jason waddell",2010
"ca12430","ca",642300,"Adele Emershaw","adele emershaw",2010
"ca12431","ca",600011,"Bryan Young","bryan young",2010
"ca12432","ca",601408,"Cindy Henry","cindy henry",2010
"ca12433","ca",691078,"Arturo Delgado","arturo delgado",2010
"ca12434","ca",601620,"Mary Sieu","mary sieu",2010
"ca12435","ca",602820,"David Vierra","david vierra",2010
"ca12436","ca",602970,"Joel Shawn","joel shawn",2010
"ca12437","ca",603600,"Linda Kaminski","linda kaminski",2010
"ca12438","ca",603690,"Mark Skvarna","mark skvarna",2010
"ca12439","ca",604110,"Martin Galindo","martin galindo",2010
"ca12440","ca",604440,"Brian Jacobs","brian jacobs",2010
"ca12441","ca",604830,"Gary Woods","gary woods",2010
"ca12442","ca",605610,"Gary Rapkin","gary rapkin",2010
"ca12443","ca",606450,"Jan Britz","jan britz",2010
"ca12444","ca",607740,"James Gibson","james gibson",2010
"ca12445","ca",607920,"Jose Fernandez","jose fernandez",2010
"ca12446","ca",608190,"Michael Hendricks","michael hendricks",2010
"ca12447","ca",608760,"James Elsasser","james elsasser",2010
"ca12448","ca",610050,"Catherine Nichols","catherine nichols",2010
"ca12449","ca",610260,"David LaRose","david larose",2010
"ca12450","ca",611460,"Wendy Doty","wendy doty",2010
"ca12451","ca",611520,"Terry Nichols","terry nichols",2010
"ca12452","ca",611910,"Mark Marshall","mark marshall",2010
"ca12453","ca",611850,"Dorka Durón","dorka durón",2010
"ca12454","ca",612090,"Jeff Seymour","jeff seymour",2010
"ca12455","ca",612120,"Nick Salerno","nick salerno",2010
"ca12456","ca",612180,"Norbert Genis","norbert genis",2010
"ca12457","ca",612210,"Geoff Yantz","geoff yantz",2010
"ca12458","ca",614940,"Sandra Johnson","sandra johnson",2010
"ca12459","ca",615240,"Richard Sheehan","richard sheehan",2010
"ca12460","ca",615270,"Robert Voors","robert voors",2010
"ca12461","ca",615600,"Joe Andrews","joe andrews",2010
"ca12462","ca",616680,"Helen Morgan","helen morgan",2010
"ca12463","ca",617040,"Patricia Escalante","patricia escalante",2010
"ca12464","ca",617880,"Diane Parkins","diane parkins",2010
"ca12465","ca",618390,"Kent Taylor","kent taylor",2010
"ca12466","ca",619440,"Steve Doyle","steve doyle",2010
"ca12467","ca",620130,"Wendy Sinnette","wendy sinnette",2010
"ca12468","ca",620880,"Michele Bowers","michele bowers",2010
"ca12469","ca",621000,"Daniel Stepenosky","daniel stepenosky",2010
"ca12470","ca",621210,"Ellen Dougherty","ellen dougherty",2010
"ca12471","ca",621420,"Barbara Flores","barbara flores",2010
"ca12472","ca",621930,"Phillip Perez","phillip perez",2010
"ca12473","ca",622500,"Christopher Steinhauser","christopher steinhauser",2010
"ca12474","ca",622710,"John Deasy","john deasy",2010
"ca12475","ca",622890,"Jonathan Vasquez","jonathan vasquez",2010
"ca12476","ca",623010,"Patricia Howell","patricia howell",2010
"ca12477","ca",623160,"Edward Velasquez","edward velasquez",2010
"ca12478","ca",625320,"Linda Wagner","linda wagner",2010
"ca12479","ca",625470,"Robert Henke","robert henke",2010
"ca12480","ca",626190,"Lillian French","lillian french",2010
"ca12481","ca",627180,"Marc Winger","marc winger",2010
"ca12482","ca",627690,"Ruth Perez","ruth perez",2010
"ca12483","ca",629580,"Roger Gallizzi","roger gallizzi",2010
"ca12484","ca",629700,"Walker Williams","walker williams",2010
"ca12485","ca",629850,"David Verdugo","david verdugo",2010
"ca12486","ca",629940,"Jon Gundry","jon gundry",2010
"ca12487","ca",631320,"Richard Martinez","richard martinez",2010
"ca12488","ca",633570,"Amy Enomoto-Perez","amy enomoto perez",2010
"ca12489","ca",634860,"Loren Kleinrock","loren kleinrock",2010
"ca12490","ca",635700,"Sandra Lyon","sandra lyon",2010
"ca12491","ca",635970,"Joan Lucid","joan lucid",2010
"ca12492","ca",637500,"Joel Shapiro","joel shapiro",2010
"ca12493","ca",637560,"Erich Kwek","erich kwek",2010
"ca12494","ca",638220,"Robert Nolet","robert nolet",2010
"ca12495","ca",638980,"Chelsea Kang-Smith","chelsea kang smith",2010
"ca12496","ca",639420,"George Mannon","george mannon",2010
"ca12497","ca",640650,"Mary Louise Labrucherie","mary louise labrucherie",2010
"ca12498","ca",642000,"Debra Kaplan","debra kaplan",2010
"ca12499","ca",642120,"Regina Rossall","regina rossall",2010
"ca12500","ca",642450,"Ron Carruth","ron carruth",2010
"ca12501","ca",642480,"Sandra Thorstenson","sandra thorstenson",2010
"ca12502","ca",642510,"Robert Challinor","robert challinor",2010
"ca12503","ca",642810,"Teresa Grey","teresa grey",2010
"ca12504","ca",642990,"Tom Johnstone","tom johnstone",2010
"ca12505","ca",609620,"Darin Brawley","darin brawley",2010
"ca12506","ca",616325,"Barbara Nakaoka","barbara nakaoka",2010
"ca12507","ca",633750,"Ruben Frutos","ruben frutos",2010
"ca12508","ca",641280,"Dean Conklin","dean conklin",2010
"ca12509","ca",634425,"David Yoshihara","david yoshihara",2010
"ca12510","ca",600001,"Brent Woodard","brent woodard",2010
"ca12511","ca",600025,"Michael Matthews","michael matthews",2010
"ca12512","ca",600032,"Steven Keller","steven keller",2010
"ca12513","ca",600134,"Sharon Weir","sharon weir",2010
"ca12514","ca",600115,"NA NA","na na",2010
"ca12515","ca",600136,"Lucille Berger","lucille berger",2010
"ca12516","ca",600153,"Laura Tellez-Gagliano, Ed.D.","ed d laura tellez gagliano",2010
"ca12517","ca",601323,"Paula DeGroat","paula degroat",2010
"ca12518","ca",601333,"Marvin Smith","marvin smith",2010
"ca12519","ca",601336,"Glenn Noreen","glenn noreen",2010
"ca12520","ca",601345,"Glenn Noreen","glenn noreen",2010
"ca12521","ca",601407,"Jeanette Parker","jeanette parker",2010
"ca12522","ca",691017,"Cecilia Massetti","cecilia massetti",2010
"ca12523","ca",602360,"Lori Flanagan","lori flanagan",2010
"ca12524","ca",604080,"Glenn Reid","glenn reid",2010
"ca12525","ca",608520,"Charles Martin","charles martin",2010
"ca12526","ca",608550,"Ronald Seals","ronald seals",2010
"ca12527","ca",623340,"Gustavo Balderas","gustavo balderas",2010
"ca12528","ca",631920,"Ron Johnson","ron johnson",2010
"ca12529","ca",600068,"Andy Alvarado","andy alvarado",2010
"ca12530","ca",600116,"Robert Nelson","robert nelson",2010
"ca12531","ca",600160,"Jim Sargent","jim sargent",2010
"ca12532","ca",691018,"Mary Jane Burke","mary jane burke",2010
"ca12533","ca",605520,"Lawrence Enos","lawrence enos",2010
"ca12534","ca",611220,"Thomas Lohwasser","thomas lohwasser",2010
"ca12535","ca",619380,"Mary Jo Pettegrew","mary jo pettegrew",2010
"ca12536","ca",620430,"Luke McCann","luke mccann",2010
"ca12537","ca",620520,"Lawrence Enos","lawrence enos",2010
"ca12538","ca",620910,"Valerie Pitts","valerie pitts",2010
"ca12539","ca",621660,"Luke McCann","luke mccann",2010
"ca12540","ca",624870,"Paul Johnson","paul johnson",2010
